invoice_id,invoice_number,vendor_id,vendor_name,invoice_date,due_date,payment_terms,po_number,line_item_count,line_items_json,subtotal,tax_rate,tax_amount,shipping_handling,total_amount,currency,payment_status,amount_paid,balance_due,payment_date,payment_method,approved_by,notes,created_at,updated_at,_source_file,_loaded_at
INV-5F682212,INV-BEAUTYBL-2024-00185,VND-008,BeautyBliss Cosmetics,2022-09-01,01/09/2022,NET30,PO-432260,7,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 43, ""unit_cost"": 28.54, ""line_total"": 1227.22}, {""line_number"": 2, ""product_id"": ""PRD-000414"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 88, ""unit_cost"": 138.55, ""line_total"": 12192.4}, {""line_number"": 3, ""product_id"": ""PRD-000467"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 416, ""unit_cost"": 125.41, ""line_total"": 52170.56}, {""line_number"": 4, ""product_id"": ""PRD-000464"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 77, ""unit_cost"": 453.71, ""line_total"": 34935.67}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 16, ""unit_cost"": 80.8, ""line_total"": 1292.8}, {""line_number"": 6, ""product_id"": ""PRD-000199"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 449, ""unit_cost"": 168.21, ""line_total"": 75526.29}, {""line_number"": 7, ""product_id"": ""PRD-000128"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 109, ""unit_cost"": 7.66, ""line_total"": 834.94}]",178179.88,0.05,8908.99,249.13,187338.0,EUR,paid,187338.0,0.0,2022-10-14,,,Damaged items replaced,2022-09-01T00:00:00,2022-10-28T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-F0F2CA13,INV-AUSSPORT-2024-00186,VND-004,Aussie Sports Gear,2024-09-12,12/09/2024,NET30,PO-865940,1,"[{""line_number"": 1, ""product_id"": ""PRD-000263"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 308, ""unit_cost"": 55.77, ""line_total"": 17177.16}]",17177.16,0.2,3435.43,5.89,20618.48,AUD,paid,20618.48,0.0,2024-10-11,ach,procurement@company.com,,2024-09-12T00:00:00,2024-09-14T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-BD273185,INV-BEAUTYBL-2022-00187,VND-008,BeautyBliss Cosmetics,29/05/2024,2024-05-29,NET30,PO-384406,2,"[{""line_number"": 1, ""product_id"": ""PRD-000050"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 57, ""unit_cost"": 265.41, ""line_total"": 15128.37}, {""line_number"": 2, ""product_id"": ""PRD-000368"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 126, ""unit_cost"": 150.9, ""line_total"": 19013.4}]",34141.770000000004,0.08,2731.34,0.0,36873.11,EUR,pending,0.0,36873.11,,wire_transfer,,,2024-05-29T00:00:00,2024-05-31T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-D571F60F,INV-MAPLETOY-2023-00034,VND-001,TechFlow Electronics,2024-06-18,18/06/2024,NET30,PO-525967,3,"[{""line_number"": 1, ""product_id"": ""PRD-000246"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 419, ""unit_cost"": 46.74, ""line_total"": 19584.06}, {""line_number"": 2, ""product_id"": ""PRD-000293"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 309, ""unit_cost"": -323.73, ""line_total"": -100032.57}, {""line_number"": 3, ""product_id"": ""PRD-000042"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 401, ""unit_cost"": 200.88, ""line_total"": 80552.88}]",104.36999999999534,0.1,10.44,0.0,114.81,USD,disputed,57.4,57.41,,,procurement@company.com,,2024-06-18T00:00:00,2024-06-29T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-12FD83A8,INV-BEAUTYBL-2024-00189,VND-008,BeautyBliss Cosmetics,2022/04/15,2022-04-15,NET30,PO-188431,2,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 193, ""unit_cost"": 105.51, ""line_total"": 20363.43}, {""line_number"": 2, ""product_id"": ""PRD-000368"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 444, ""unit_cost"": 150.9, ""line_total"": 66999.6}]",87363.03,0.08,6989.04,0.0,94352.07,EUR,paid,94352.07,0.0,2022-05-26,check,john.doe@company.com,,2022-04-15T00:00:00,2022-06-12T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-0FB70749,INV-MAPLETOY-2024-00190,VND-007,MapleCraft Toys,2022-12-23,23/12/2022,NET30,PO-316273,2,"[{""line_number"": 1, ""product_id"": ""PRD-000175"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 414, ""unit_cost"": 328.93, ""line_total"": 136177.02}, {""line_number"": 2, ""product_id"": ""PRD-000423"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 207, ""unit_cost"": 238.2, ""line_total"": 49307.4}]",185484.41999999998,0.21,38951.73,123.46,224559.61,CAD,paid,224559.61,0.0,2023-01-08,credit_card,jane.smith@company.com,Bulk discount applied,2022-12-23T00:00:00,2023-01-16T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5C627A52,INV-NORDHOME-2024-00191,VND-003,Nordic Home Essentials,06/07/2022,2022-07-06,NET30,PO-666762,2,"[{""line_number"": 1, ""product_id"": ""PRD-000161"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 449, ""unit_cost"": 40.22, ""line_total"": 18058.78}, {""line_number"": 2, ""product_id"": ""PRD-000009"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 128, ""unit_cost"": 313.75, ""line_total"": 40160.0}]",58218.78,0.07,4075.31,491.15,62785.24,EUR,partial,46143.39,16641.85,2022-08-31,check,procurement@company.com,,2022-07-06T00:00:00,2022-09-04T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-EA8634A6,INV-GLOBGAD-2023-00192,VND-002,Global Gadgets Ltd,02/12/2023,2023-12-02,NET45,PO-277804,5,"[{""line_number"": 1, ""product_id"": ""PRD-000399"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 371, ""unit_cost"": 330.19, ""line_total"": 122500.49}, {""line_number"": 2, ""product_id"": ""PRD-000222"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 410, ""unit_cost"": 392.65, ""line_total"": 160986.5}, {""line_number"": 3, ""product_id"": ""PRD-000037"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 443, ""unit_cost"": 222.61, ""line_total"": 98616.23}, {""line_number"": 4, ""product_id"": ""PRD-000479"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 452, ""unit_cost"": 170.53, ""line_total"": 77079.56}, {""line_number"": 5, ""product_id"": ""PRD-000001"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 224, ""unit_cost"": 64.6, ""line_total"": 14470.4}]",473653.18,0.07,33155.72,263.61,507072.51,USD,paid,507072.51,0.0,2024-02-10,,,,2023-12-02T00:00:00,2024-01-02T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-C19574BB,INV-MAPLETOY-2023-00193,VND-007,MapleCraft Toys,2023-02-23,23/02/2023,NET30,PO-150156,1,"[{""line_number"": 1, ""product_id"": ""PRD-000205"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 131, ""unit_cost"": 230.24, ""line_total"": 30161.44}]",30161.44,0.2,6032.29,282.3,36476.03,CAD,paid,36476.03,0.0,2023-02-28,credit_card,jane.smith@company.com,,2023-02-23T00:00:00,2023-04-14T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-EBC0B234,INV-TECHFLOW-2022-00194,VND-001,TechFlow Electronics,2024-03-07,07/03/2024,NET30,PO-633339,1,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 95, ""unit_cost"": -73.06, ""line_total"": -6940.7}]",-6940.7,0.07,-485.85,188.99,-7237.56,USD,partial,-3982.38,-3255.18,2024-04-23,check,jane.smith@company.com,,2024-03-07T00:00:00,2024-04-27T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-8B6EFB14,INV-FASHITA-2024-00195,VND-005,FashionFirst Italia,15/02/2023,2023-02-15,NET30,PO-490133,1,"[{""line_number"": 1, ""product_id"": ""PRD-000486"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 32, ""unit_cost"": 303.27, ""line_total"": 9704.64}]",9704.64,0.21,2037.97,476.13,12218.74,EUR,paid,12218.74,0.0,2023-03-03,ach,procurement@company.com,,2023-02-15T00:00:00,2023-02-25T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-E5382346,INV-TECHFLOW-2023-00196,VND-001,TechFlow Electronics,27/07/2022,27/07/2022,NET30,PO-490986,1,"[{""line_number"": 1, ""product_id"": ""PRD-000317"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 70, ""unit_cost"": 518.66, ""line_total"": 36306.2}]",36306.2,0.05,1815.31,131.0,38252.51,USD,paid,38252.51,0.0,2022-08-09,ach,procurement@company.com,,2022-07-27T00:00:00,2022-08-17T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-BBB4DB8B,INV-TECHFLOW-2024-00197,VND-001,TechFlow Electronics,08-16-2023,2023-08-16,NET30,PO-777129,2,"[{""line_number"": 1, ""product_id"": ""PRD-000143"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 15, ""unit_cost"": 245.54, ""line_total"": 3683.1}, {""line_number"": 2, ""product_id"": ""PRD-000042"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 77, ""unit_cost"": 200.88, ""line_total"": 15467.76}]",19150.86,0.08,1532.07,153.51,21442.11,USD,overdue,1760.4,19681.71,,credit_card,procurement@company.com,,2023-08-16T00:00:00,2023-10-12T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-745F7F03,INV-MAPLETOY-2022-00198,VND-007,MapleCraft Toys,09/09/2024,09/09/2024,NET30,PO-968599,4,"[{""line_number"": 1, ""product_id"": ""PRD-000149"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 35, ""unit_cost"": 191.81, ""line_total"": 6713.35}, {""line_number"": 2, ""product_id"": ""PRD-000154"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 133, ""unit_cost"": 68.64, ""line_total"": 9129.12}, {""line_number"": 3, ""product_id"": ""PRD-000154"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 346, ""unit_cost"": 68.64, ""line_total"": 23749.44}, {""line_number"": 4, ""product_id"": ""PRD-EXTERNAL-7521"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 63, ""unit_cost"": 196.97, ""line_total"": 12409.11}]",52001.020000000004,0.08,4160.08,119.85,53495.84,CAD,partial,22809.2,30686.64,2024-09-14,ach,,,2024-09-09T00:00:00,2024-10-02T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-45874818,INV-AUSSPORT-2023-00199,VND-004,Aussie Sports Gear,09-21-2024,21/09/2024,NET30,PO-513697,7,"[{""line_number"": 1, ""product_id"": ""PRD-000168"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 248, ""unit_cost"": 508.7, ""line_total"": 126157.6}, {""line_number"": 2, ""product_id"": ""PRD-000474"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 87, ""unit_cost"": 143.17, ""line_total"": 12455.79}, {""line_number"": 3, ""product_id"": ""PRD-000387"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 343, ""unit_cost"": 125.88, ""line_total"": 43176.84}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 224, ""unit_cost"": 98.44, ""line_total"": 22050.56}, {""line_number"": 5, ""product_id"": ""PRD-000041"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 108, ""unit_cost"": 157.05, ""line_total"": 16961.4}, {""line_number"": 6, ""product_id"": ""PRD-000471"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 335, ""unit_cost"": 490.73, ""line_total"": 164394.55}, {""line_number"": 7, ""product_id"": ""PRD-000440"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 466, ""unit_cost"": 255.73, ""line_total"": 119170.18}]",504366.92,0.21,105917.05,147.54,610431.51,AUD,disputed,403917.55,206513.96,,credit_card,procurement@company.com,,2024-09-21T00:00:00,2024-10-12T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-A0CF1224,INV-GLOBGAD-2023-00200,VND-002,Global Gadgets Ltd,20/08/2023,20/08/2023,NET45,PO-815231,5,"[{""line_number"": 1, ""product_id"": ""PRD-000124"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": -465, ""unit_cost"": 550.38, ""line_total"": -255926.7}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 326, ""unit_cost"": 161.09, ""line_total"": 52515.34}, {""line_number"": 3, ""product_id"": ""PRD-000222"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 243, ""unit_cost"": 392.65, ""line_total"": 95413.95}, {""line_number"": 4, ""product_id"": ""PRD-000358"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 89, ""unit_cost"": 420.54, ""line_total"": 37428.06}, {""line_number"": 5, ""product_id"": ""PRD-000341"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 52, ""unit_cost"": 233.99, ""line_total"": 12167.48}]",-58401.870000000024,0.0,-0.0,0.0,-58401.87,USD,paid,-58401.87,0.0,2023-08-29,check,,,2023-08-20T00:00:00,2023-09-07T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-1A67FCB1,INV-BOOKWRLD-2022-00201,VND-006,BookWorld Publishing,2023-12-22,2023-12-22,NET15,PO-215319,1,"[{""line_number"": 1, ""product_id"": ""PRD-000377"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 237, ""unit_cost"": 21.45, ""line_total"": 5083.65}]",5083.65,0.07,355.86,272.32,5711.83,GBP,paid,5711.83,0.0,2024-01-06,,jane.smith@company.com,,2023-12-22T00:00:00,2024-02-09T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-8D263DEE,INV-GLOBGAD-2023-00202,VND-002,Global Gadgets Ltd,2022-08-21,21/08/2022,NET45,PO-214340,6,"[{""line_number"": 1, ""product_id"": ""PRD-000356"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 226, ""unit_cost"": 14.48, ""line_total"": 3272.48}, {""line_number"": 2, ""product_id"": ""PRD-000102"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 228, ""unit_cost"": 17.4, ""line_total"": 3967.2}, {""line_number"": 3, ""product_id"": ""PRD-000012"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 230, ""unit_cost"": 378.9, ""line_total"": 87147.0}, {""line_number"": 4, ""product_id"": ""PRD-000001"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 38, ""unit_cost"": 64.6, ""line_total"": 2454.8}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 237, ""unit_cost"": 23.26, ""line_total"": 5512.62}, {""line_number"": 6, ""product_id"": ""PRD-000466"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 112, ""unit_cost"": 275.81, ""line_total"": 30890.72}]",133244.82,0.21,27981.41,0.0,161226.23,USD,partial,91663.12,69563.11,2022-10-20,credit_card,procurement@company.com,,2022-08-21T00:00:00,2022-09-12T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-0F8E84DA,INV-BOOKWRLD-2023-00203,VND-006,BookWorld Publishing,2022-07-21,2022-07-21,NET15,PO-360036,7,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 320, ""unit_cost"": 151.84, ""line_total"": 48588.8}, {""line_number"": 2, ""product_id"": ""PRD-000416"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 154, ""unit_cost"": -356.25, ""line_total"": -54862.5}, {""line_number"": 3, ""product_id"": ""PRD-000465"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 459, ""unit_cost"": 615.37, ""line_total"": 282454.83}, {""line_number"": 4, ""product_id"": ""PRD-000377"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 256, ""unit_cost"": 21.45, ""line_total"": 5491.2}, {""line_number"": 5, ""product_id"": ""PRD-000007"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 170, ""unit_cost"": 290.06, ""line_total"": 49310.2}, {""line_number"": 6, ""product_id"": ""PRD-000401"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 290, ""unit_cost"": 263.49, ""line_total"": 76412.1}, {""line_number"": 7, ""product_id"": ""PRD-000465"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 84, ""unit_cost"": 615.37, ""line_total"": 51691.08}]",459085.71,0.07,32136.0,52.15,491273.86,GBP,pending,0.0,491273.86,,,,,2022-07-21T00:00:00,2022-07-21T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-5D6B2F8C,INV-FASHITA-2023-00204,VND-005,FashionFirst Italia,08-26-2022,2022-08-26,NET30,PO-453715,7,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 263, ""unit_cost"": 106.38, ""line_total"": 27977.94}, {""line_number"": 2, ""product_id"": ""PRD-000339"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 385, ""unit_cost"": 173.19, ""line_total"": 66678.15}, {""line_number"": 3, ""product_id"": ""PRD-000386"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 286, ""unit_cost"": 510.28, ""line_total"": 145940.08}, {""line_number"": 4, ""product_id"": ""PRD-000014"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 265, ""unit_cost"": 429.9, ""line_total"": 113923.5}, {""line_number"": 5, ""product_id"": ""PRD-000105"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 457, ""unit_cost"": 665.33, ""line_total"": 304055.81}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 341, ""unit_cost"": 47.55, ""line_total"": 16214.55}, {""line_number"": 7, ""product_id"": ""PRD-000252"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 223, ""unit_cost"": 420.26, ""line_total"": 93717.98}]",768508.01,0.21,161386.68,223.78,930118.47,EUR,paid,930118.47,0.0,2022-09-01,,jane.smith@company.com,,2022-08-26T00:00:00,2022-09-18T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-11406D9B,INV-GLOBGAD-2022-00205,VND-002,Global Gadgets Ltd,01/09/2023,2023-09-01,NET45,PO-697402,6,"[{""line_number"": 1, ""product_id"": ""PRD-000479"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 127, ""unit_cost"": 170.53, ""line_total"": 21657.31}, {""line_number"": 2, ""product_id"": ""PRD-000299"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 36, ""unit_cost"": 145.46, ""line_total"": 5236.56}, {""line_number"": 3, ""product_id"": ""PRD-000273"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 250, ""unit_cost"": 344.21, ""line_total"": 86052.5}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 212, ""unit_cost"": 160.69, ""line_total"": 34066.28}, {""line_number"": 5, ""product_id"": ""PRD-000138"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 433, ""unit_cost"": 75.49, ""line_total"": 32687.17}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 40, ""unit_cost"": 136.86, ""line_total"": 5474.4}]",185174.22,0.21,38886.59,303.07,224363.88,USD,partial,143904.78,80459.1,2023-10-06,check,procurement@company.com,,2023-09-01T00:00:00,2023-09-16T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-1FF7031B,INV-BEAUTYBL-2023-00206,VND-008,BeautyBliss Cosmetics,2023/10/01,2023-10-01,NET30,PO-106869,7,"[{""line_number"": 1, ""product_id"": ""PRD-000477"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 439, ""unit_cost"": 545.64, ""line_total"": 239535.96}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 351, ""unit_cost"": 108.95, ""line_total"": 38241.45}, {""line_number"": 3, ""product_id"": ""PRD-000211"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 420, ""unit_cost"": 327.79, ""line_total"": 137671.8}, {""line_number"": 4, ""product_id"": ""PRD-000449"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 475, ""unit_cost"": 290.82, ""line_total"": 138139.5}, {""line_number"": 5, ""product_id"": ""PRD-000128"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 114, ""unit_cost"": 7.66, ""line_total"": 873.24}, {""line_number"": 6, ""product_id"": ""PRD-000187"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 123, ""unit_cost"": 126.27, ""line_total"": 15531.21}, {""line_number"": 7, ""product_id"": ""PRD-000133"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 24, ""unit_cost"": 339.71, ""line_total"": 8153.04}]",578146.2,0.08,46251.7,289.98,624687.88,EUR,disputed,248751.45,375936.43,,credit_card,,,2023-10-01T00:00:00,2023-10-20T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-53DF3946,INV-TECHFLOW-2024-00207,VND-001,TechFlow Electronics,2023-01-29,29/01/2023,NET30,PO-883454,1,"[{""line_number"": 1, ""product_id"": ""PRD-000229"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 149, ""unit_cost"": 98.37, ""line_total"": 14657.13}]",14657.13,0.07,1026.0,0.0,15683.13,USD,pending,0.0,15683.13,,wire_transfer,,,2023-01-29T00:00:00,2023-02-20T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
