transaction_id,order_id,customer_id,product_id,transaction_date,transaction_timestamp,quantity,unit_price,subtotal,tax_amount,tax_rate,shipping_cost,discount_amount,discount_percent,total_amount,is_gift,notes,payment_status,payment_method,shipping_method,channel,region,order_status,source_file,loaded_at
TXN-6837CAEF,ORD-0000003375,CUS-00000865,PRD-000219,2024-01-03,2024-01-03,0,691.16,0.0,0.0,0.2,21.93,0.0,0.0,21.93,false,,refunded,paypal,pickup,mobile,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E595640F,ORD-0000004447,CUS-00000442,PRD-000383,2023-09-22,2023-09-22,7,765.06,5355.42,299.9,0.07,18.98,1071.08,20.0,4603.219999999999,true,,failed,bank_transfer,overnight,web,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C40C0C95,ORD-0000001167,CUS-00000998,PRD-000027,2023-10-10,2023-10-10,9,443.37,3990.33,265.36,0.07,23.77,199.52,5.0,4079.94,true,,refunded,bank_transfer,pickup,partner,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1AB13687,ORD-0000004008,CUS-00000081,PRD-000416,2022-06-20,2022-06-20,8,830.93,6647.44,664.74,0.1,22.93,0.0,0.0,7335.110000000001,true,,refunded,cash_on_delivery,,partner,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F8A29BEA,ORD-0000004793,CUS-00000411,PRD-000276,2023-03-27,2023-03-27,10,557.37,5573.7,445.9,0.08,13.53,0.0,0.0,6033.13,true,,failed,paypal,overnight,store,Asia Pacific,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8C8B9488,ORD-0000000848,CUS-00000404,PRD-000096,2024-11-03,2024-11-03,3,511.53,1534.59,0.0,0.0,1.63,306.92,20.0,1229.3000000000002,false,,failed,crypto,pickup,store,Europe,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F4FBB40C,ORD-0000003227,CUS-00000597,PRD-000255,2024-12-17,2024-12-17,3,890.16,2670.48,186.93,0.07,4.2,0.0,0.0,2861.6099999999997,false,,failed,paypal,overnight,phone,Middle East,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-4BC3C3A2,ORD-0000002512,CUS-00000590,PRD-000416,2023-11-01,2023-11-01,4,830.93,3323.72,0.0,0.0,-10.74,166.19,5.0,3146.7900000000004,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,pending,cash_on_delivery,express,web,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B581182B,ORD-0000003404,CUS-00000913,PRD-000490,2024-09-09,2024-09-09,10,116.3,1163.0,174.45,0.2,-4.99,290.75,25.0,1041.71,true,,refunded,paypal,standard,phone,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E283A4A3,ORD-0000004236,CUS-00000345,PRD-000075,2024-05-04,2024-05-04,9,706.72,6360.48,0.0,0.0,4.67,318.02,5.0,6047.13,true,,paid,bank_transfer,,partner,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8B281DA7,ORD-0000002961,CUS-00000654,PRD-000497,2024-08-24,2024-08-24,9,302.45,2722.05,108.88,0.05,9.5,544.41,20.0,2296.02,true,,paid,debit_card,express,web,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-303DBC32,ORD-0000004854,CUS-00000742,PRD-000421,2022-10-25,2022-10-25,3,537.03,1611.09,161.11,0.1,0.62,0.0,0.0,1772.82,true,,pending,crypto,,web,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-44808539,ORD-0000001969,CUS-00000479,PRD-000005,2024-05-13,2024-05-13,5,913.49,4567.45,274.05,0.08,7.19,1141.86,25.0,3706.83,true,,pending,credit_card,,store,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1CB6E394,ORD-0000002899,CUS-00000863,PRD-000229,2024-12-17,2024-12-17,6,158.96,953.76,0.0,0.0,4.86,190.75,20.0,767.87,true,,paid,debit_card,,mobile,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7FE3A7C6,ORD-0000001308,CUS-00000907,PRD-000147,2023-09-22,2023-09-22,4,806.32,3225.28,645.06,0.2,5.06,0.0,0.0,3875.4,true,,pending,credit_card,,mobile,Latin America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-0944A70D,ORD-0000000649,CUS-00000533,PRD-000149,2024-11-04,2024-11-04,4,346.56,1386.24,69.31,0.05,15.41,0.0,0.0,1470.96,false,,refunded,crypto,standard,phone,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D51B252F,ORD-0000000492,CUS-00000658,PRD-000128,2022-10-06,2022-10-06,3,12.16,36.48,1.73,0.05,11.14,1.82,5.0,47.53,true,,failed,cash_on_delivery,express,store,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-29D839BF,ORD-0000004867,CUS-00000837,PRD-000471,2024-09-13,2024-09-13,10,834.59,8345.9,1669.18,0.2,8.73,0.0,0.0,10023.81,false,,failed,bank_transfer,standard,partner,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-954095D9,ORD-0000003068,CUS-00000602,PRD-000216,2022-01-05,2022-01-05,6,994.38,5966.28,417.64,0.07,20.23,0.0,0.0,6404.15,false,,refunded,bank_transfer,standard,web,Latin America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-DC20C916,ORD-0000003826,CUS-00000074,PRD-000446,2022-07-30,2022-07-30,8,984.55,7876.4,393.82,0.05,15.47,0.0,0.0,8285.689999999999,true,,refunded,crypto,standard,store,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F447F147,ORD-0000001597,CUS-00000879,PRD-000237,2024-01-31,2024-01-31,8,977.74,7821.92,520.16,0.07,20.84,391.1,5.0,7971.82,true,,pending,cash_on_delivery,,phone,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8124F270,ORD-0000002293,CUS-00000770,PRD-000040,2022-04-25,2022-04-25,2,380.55,761.1,30.44,0.05,12.58,152.22,20.0,651.9000000000001,false,,failed,debit_card,,partner,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2D98650D,ORD-0000004983,CUS-00000089,PRD-000221,2023-06-29,2023-06-29,6,235.27,1411.62,93.87,0.07,8.51,70.58,5.0,1443.42,false,,pending,credit_card,pickup,mobile,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B786B4F0,ORD-0000004310,CUS-00000478,PRD-000053,2023-08-22,2023-08-22,5,183.33,916.65,45.83,0.05,13.18,0.0,0.0,975.66,true,,failed,crypto,express,partner,North America,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A92AF130,ORD-0000000536,CUS-00000079,PRD-000488,2022-06-07,2022-06-07,10,631.82,6318.2,284.32,0.05,14.3,631.82,10.0,5985.0,true,,refunded,bank_transfer,express,phone,Europe,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9059D9D2,ORD-0000000538,CUS-00000554,PRD-000419,2024-08-07,2024-08-07,4,148.86,595.44,59.54,0.1,15.65,0.0,0.0,670.63,false,,refunded,bank_transfer,standard,partner,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3DCF8171,ORD-0000000908,CUS-00000316,PRD-000493,2024-05-16,2024-05-16,2,236.79,473.58,37.89,0.08,21.54,0.0,0.0,533.01,false,,paid,credit_card,overnight,partner,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3BC8AEBC,ORD-0000001243,CUS-00000553,PRD-000372,2022-07-17,2022-07-17,5,90.68,453.4,22.67,0.05,11.62,0.0,0.0,487.69,false,,paid,crypto,standard,phone,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C288AA59,ORD-0000001632,CUS-00000890,PRD-000173,2023-03-02,2023-03-02,9,659.66,5936.94,0.0,0.0,3.17,593.69,10.0,5346.42,false,,failed,paypal,overnight,phone,Middle East,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-EB8B2537,ORD-0000001732,CUS-00000909,PRD-000266,2022-01-07,2022-01-07,2,20.49,40.98,1.74,0.05,19.72,6.15,15.0,56.29,false,,failed,crypto,express,web,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5A657BFD,ORD-0000002471,CUS-00000975,PRD-000190,2023-11-29,2023-11-29,7,665.85,4660.95,298.3,0.08,10.81,932.19,20.0,4037.87,true,,pending,credit_card,pickup,mobile,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-75DBCB53,ORD-0000003606,CUS-00000973,PRD-000170,2022-01-22,2022-01-22,2,312.06,624.12,34.95,0.07,13.95,124.82,20.0,548.2,false,,failed,paypal,standard,phone,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E4910A66,ORD-0000004364,CUS-00000913,PRD-000343,2024-09-14,2024-09-14,4,793.7,3174.8,317.48,0.1,18.15,0.0,0.0,3510.4300000000003,true,,refunded,credit_card,pickup,phone,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D0DAC990,ORD-0000002206,CUS-00000303,PRD-000355,2023-10-28,2023-10-28,8,410.5,3284.0,328.4,0.1,3.96,0.0,0.0,3616.36,true,,refunded,credit_card,pickup,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-AED83E70,ORD-0000004561,CUS-00000174,PRD-000461,2022-08-21,2022-08-21,1,456.27,456.27,30.34,0.07,19.3,22.81,5.0,483.1,true,,failed,bank_transfer,pickup,partner,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3AD7FBD0,ORD-0000001148,CUS-00000935,PRD-000447,2023-01-29,2023-01-29,5,401.5,2007.5,200.75,0.1,4.27,0.0,0.0,2212.52,true,,pending,credit_card,express,mobile,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E095DAF0,ORD-0000002474,CUS-00000810,PRD-000058,2024-05-30,2024-05-30,4,770.09,3080.36,221.79,0.08,19.73,308.04,10.0,3013.84,true,,failed,credit_card,pickup,web,Latin America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1556AF2E,ORD-0000004965,CUS-00000723,PRD-000072,2023-08-13,2023-08-13,10,938.03,9380.3,398.66,0.05,3.65,1407.04,15.0,8375.57,true,Fragile,pending,cash_on_delivery,pickup,web,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6030A305,ORD-0000000218,CUS-00000146,PRD-000245,2023-03-23,2023-03-23,10,476.76,4767.6,283.67,0.07,21.47,715.14,15.0,4357.6,false,,pending,credit_card,pickup,phone,Middle East,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E86C9391,ORD-0000001575,CUS-00000502,PRD-000450,2023-02-04,2023-02-04,3,67.82,203.46,10.68,0.07,19.64,50.87,25.0,182.91000000000003,true,,refunded,crypto,standard,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-A9D5AC0A,ORD-0000003216,CUS-00000007,PRD-000141,2024-12-31,2024-12-31,8,52.37,418.96,15.71,0.05,6.15,104.74,25.0,336.08,true,,paid,debit_card,pickup,partner,Latin America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6B1DABF9,ORD-0000001432,CUS-00000904,PRD-000269,2024-08-11,2024-08-11,10,559.13,5591.3,371.82,0.07,22.66,279.56,5.0,5706.22,true,,pending,bank_transfer,pickup,mobile,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2CD2A391,ORD-0000001177,CUS-00000974,PRD-000320,2023-02-10,2023-02-10,8,769.85,6158.8,468.07,0.08,2.85,307.94,5.0,6321.780000000001,true,,failed,cash_on_delivery,overnight,partner,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7B6EFC7C,ORD-0000003444,CUS-00000626,PRD-000404,2023-09-22,2023-09-22,9,700.74,6306.66,252.27,0.05,4.11,1261.33,20.0,5301.71,false,,failed,cash_on_delivery,pickup,web,Middle East,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3290C8CD,ORD-0000003723,CUS-00000492,PRD-000343,2022-02-19,2022-02-19,7,793.7,5555.9,350.02,0.07,1.57,555.59,10.0,5351.9,true,Fragile,paid,crypto,overnight,partner,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-13BA47B2,ORD-0000004417,CUS-00000110,PRD-000100,2024-10-05,2024-10-05,5,639.57,3197.85,143.9,0.05,23.84,319.79,10.0,3045.8,false,,pending,cash_on_delivery,overnight,phone,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-7E88CEF9,ORD-0000000397,CUS-00000383,PRD-000375,2024-08-19,2024-08-19,5,444.52,2222.6,377.84,0.2,10.42,333.39,15.0,2277.4700000000003,false,,refunded,debit_card,express,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-256B057B,ORD-0000001883,CUS-00000302,PRD-000027,2022-04-25,2022-04-25,8,443.37,3546.96,168.48,0.05,3.3,177.35,5.0,3541.3900000000003,true,,failed,crypto,,store,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-09BF2C7A,ORD-0000002528,CUS-00000256,PRD-000178,2023-08-27,2023-08-27,7,22.08,154.56,15.46,0.1,0.93,0.0,0.0,170.95000000000002,true,,failed,credit_card,overnight,store,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9478D3C1,ORD-0000004180,CUS-00000251,PRD-000002,2024-07-07,2024-07-07,7,271.87,1903.09,380.62,0.2,3.04,0.0,0.0,2286.75,false,,failed,crypto,standard,store,Middle East,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-970BC132,ORD-0000004148,CUS-00000883,PRD-000126,2024-07-24,2024-07-24,10,352.28,3522.8,221.94,0.07,22.23,352.28,10.0,3414.69,true,,pending,debit_card,pickup,web,Europe,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-2A0D2426,ORD-0000004211,CUS-00000189,PRD-000440,2022-11-17,2022-11-17,3,590.99,1772.97,354.59,0.2,11.16,0.0,0.0,2138.72,false,,failed,paypal,overnight,web,Latin America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-02983FEE,ORD-0000003590,CUS-00000764,PRD-000298,2023-11-11,2023-11-11,8,653.59,5228.72,274.51,0.07,8.21,1307.18,25.0,4204.26,true,,pending,cash_on_delivery,pickup,phone,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6214D70E,ORD-0000002728,CUS-00000919,PRD-000338,2022-05-15,2022-05-15,6,953.69,5722.14,514.99,0.1,19.67,572.21,10.0,5684.59,true,,pending,crypto,standard,phone,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-081F42D1,ORD-0000001598,CUS-00000121,PRD-000320,2022-08-17,2022-08-17,5,769.85,3849.25,654.37,0.2,5.51,577.39,15.0,3931.7400000000002,true,,failed,cash_on_delivery,,store,North America,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-43E8E0E8,ORD-0000001837,CUS-00000303,PRD-000382,2024-05-29,2024-05-29,5,919.77,4598.85,289.73,0.07,4.05,459.89,10.0,4432.74,false,,failed,bank_transfer,standard,mobile,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1D82481A,ORD-0000001738,CUS-00000299,PRD-000282,2023-12-01,2023-12-01,10,408.11,4081.1,346.89,0.1,21.25,612.16,15.0,3837.08,true,,paid,paypal,standard,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-CE9E21C5,ORD-0000001998,CUS-00000241,PRD-000105,2022-10-31,2022-10-31,8,999.6,7996.8,1279.49,0.2,3.4,1599.36,20.0,7680.33,false,,refunded,debit_card,standard,phone,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D7D3F300,ORD-0000000664,CUS-00000359,PRD-000068,2022-12-17,2022-12-17,6,672.55,4035.3,766.71,0.2,15.17,201.77,5.0,4615.41,true,Express delivery requested,failed,bank_transfer,express,partner,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BBBBCCE1,ORD-0000002308,CUS-00000710,PRD-000301,2022-12-21,2022-12-21,8,527.43,4219.44,210.97,0.05,10.98,0.0,0.0,4441.389999999999,true,,pending,crypto,overnight,partner,Latin America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-C8D15DA2,ORD-0000002920,CUS-00000185,PRD-000357,2024-06-29,2024-06-29,8,464.88,3719.04,334.71,0.1,8.04,371.9,10.0,3689.89,false,,paid,crypto,pickup,web,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-5A57B030,ORD-0000001828,CUS-00000884,PRD-000237,2022-01-05,2022-01-05,5,977.74,4888.7,977.74,0.2,21.0,0.0,0.0,5887.44,true,,paid,credit_card,standard,mobile,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-63C82BBF,ORD-0000003685,CUS-00000247,PRD-000443,2022-06-12,2022-06-12,7,163.69,1145.83,0.0,0.0,4.75,57.29,5.0,1093.29,true,,failed,crypto,standard,store,Europe,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-FC6F0835,ORD-0000001785,CUS-00000874,PRD-000244,2022-09-16,2022-09-16,5,367.11,1835.55,156.02,0.1,2.71,275.33,15.0,1718.95,false,,paid,cash_on_delivery,overnight,phone,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-D8AA5577,ORD-0000003691,CUS-00000541,PRD-000341,2022-10-25,2022-10-25,9,389.02,3501.18,0.0,0.0,19.86,175.06,5.0,3345.98,true,,paid,credit_card,,mobile,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-68D8F1C6,ORD-0000004497,CUS-00000849,PRD-000210,2022-10-02,2022-10-02,6,118.26,709.56,53.22,0.1,5.67,177.39,25.0,591.06,false,,paid,credit_card,overnight,phone,Middle East,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-134FE672,ORD-0000003228,CUS-00000828,PRD-000465,2023-03-10,2023-03-10,-3,901.42,2704.26,108.17,0.05,5.86,540.85,20.0,-2265.72,false,,pending,bank_transfer,overnight,partner,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-EFF0998C,ORD-0000003838,CUS-00000607,PRD-000443,2022-06-01,2022-06-01,2,163.69,327.38,32.74,0.1,14.99,0.0,0.0,375.11,true,,refunded,crypto,standard,partner,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-3A6B6393,ORD-0000004335,CUS-00000878,PRD-000107,2022-07-17,2022-07-17,8,961.05,7688.4,653.51,0.1,14.99,1153.26,15.0,7203.639999999999,false,,paid,crypto,express,mobile,Asia Pacific,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-B353FE53,ORD-0000001640,CUS-00000776,PRD-000495,2022-06-24,2022-06-24,1,800.84,800.84,64.07,0.1,7.94,160.17,20.0,712.6800000000001,true,,paid,debit_card,,partner,Middle East,DELIVERED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6D4888A9,ORD-0000001900,CUS-00000383,PRD-000447,2024-06-13,2024-06-13,7,401.5,2810.5,0.0,0.0,19.09,562.1,20.0,2267.4900000000002,false,,pending,paypal,standard,web,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-26FEFBF4,ORD-0000004337,CUS-00000341,PRD-000331,2024-03-16,2024-03-16,4,865.65,3462.6,277.01,0.1,5.01,692.52,20.0,3052.1000000000004,false,,failed,crypto,standard,phone,Middle East,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-8561B7D5,ORD-0000000241,CUS-00000988,PRD-000021,2024-07-02,2024-07-02,4,807.46,3229.84,0.0,0.0,19.56,0.0,0.0,3249.4,false,,refunded,credit_card,pickup,web,Latin America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-1B8B7621,ORD-0000000788,CUS-00000187,PRD-000119,2022-06-13,2022-06-13,8,587.73,4701.84,940.37,0.2,2.63,0.0,0.0,5644.84,false,Fragile,failed,debit_card,,phone,North America,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-ACB525D3,ORD-0000003020,CUS-00000232,PRD-000430,2024-01-25,2024-01-25,2,972.28,1944.56,72.92,0.05,1.09,486.14,25.0,1532.4299999999998,true,,failed,credit_card,express,store,Asia Pacific,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F1630F94,ORD-0000004895,CUS-00000793,PRD-000454,2024-07-19,2024-07-19,8,958.37,7666.96,651.69,0.1,5.04,1150.04,15.0,7173.65,false,,paid,paypal,standard,store,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-E25D9B80,ORD-0000004923,CUS-00001000,PRD-000189,2022-07-25,2022-07-25,5,306.73,1533.65,153.37,0.1,1.16,0.0,0.0,1688.18,false,,pending,crypto,standard,phone,Middle East,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-BFD3B540,ORD-0000002267,CUS-00000405,PRD-000325,2023-01-17,2023-01-17,6,728.42,4370.52,314.68,0.08,5.38,437.05,10.0,4253.53,false,,pending,crypto,standard,partner,North America,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-57C5B107,ORD-0000002444,CUS-00000006,PRD-000041,2022-06-24,2022-06-24,7,356.6,2496.2,499.24,0.2,8.47,0.0,0.0,3003.91,false,,failed,cash_on_delivery,,phone,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-84EC32F5,ORD-0000002766,CUS-00000561,PRD-000012,2023-11-07,2023-11-07,-9,586.67,5280.03,264.0,0.05,8.3,0.0,0.0,-5535.73,true,,paid,crypto,standard,web,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-966B4E6F,ORD-0000000689,CUS-00000450,PRD-000149,2022-05-10,2022-05-10,6,346.56,2079.36,415.87,0.2,4.94,0.0,0.0,2500.17,false,,failed,cash_on_delivery,,partner,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-48B20422,ORD-0000001682,CUS-00000367,PRD-000068,2023-04-16,2023-04-16,4,672.55,2690.2,0.0,0.0,12.9,0.0,0.0,2703.1,false,,refunded,cash_on_delivery,standard,partner,Latin America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-85C0EFD9,ORD-0000004204,CUS-00000191,PRD-000397,2022-11-17,2022-11-17,9,14.89,134.01,6.37,0.05,17.72,6.7,5.0,151.4,true,,failed,crypto,standard,phone,North America,PROCESSING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-958099CF,ORD-0000004559,CUS-00000190,PRD-000373,2023-07-05,2023-07-05,5,249.01,1245.05,69.72,0.07,7.65,249.01,20.0,1073.41,true,,refunded,bank_transfer,pickup,mobile,Asia Pacific,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-6445DD0D,ORD-0000003713,CUS-00000661,PRD-000345,2024-07-15,2024-07-15,8,196.06,1568.48,141.16,0.1,19.02,156.85,10.0,1571.81,true,,paid,credit_card,overnight,store,Europe,SHIPPED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-F2F68AAD,ORD-0000004799,CUS-00000672,PRD-000311,2022-02-05,2022-02-05,7,219.85,1538.95,138.5,0.1,17.36,153.9,10.0,1540.9099999999999,true,,paid,cash_on_delivery,overnight,store,Asia Pacific,CANCELLED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-9E5CAFDE,ORD-0000001102,CUS-00000181,PRD-000177,2022-03-24,2022-03-24,8,369.3,2954.4,295.44,0.1,20.71,0.0,0.0,3270.55,false,,pending,debit_card,overnight,store,North America,COMPLETED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-047F10E1,ORD-0000001915,CUS-00000461,PRD-000317,2022-01-11,2022-01-11,4,828.29,3313.16,298.18,0.1,17.21,331.32,10.0,3297.23,true,,failed,bank_transfer,pickup,web,Asia Pacific,REFUNDED,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-058AC944,ORD-0000003182,CUS-00000253,PRD-000316,2023-06-26,2023-06-26,5,374.94,1874.7,104.98,0.07,19.24,374.94,20.0,1623.98,true,,refunded,crypto,pickup,partner,North America,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
TXN-DDCA9BDB,ORD-0000000495,CUS-00000358,PRD-000180,2024-08-06,2024-08-06,5,698.86,3494.3,349.43,0.1,12.23,0.0,0.0,3855.96,false,,pending,debit_card,overnight,partner,Europe,PENDING,sales_transactions.parquet,2026-02-10T22:33:04.850936
