invoice_id,vendor_id,invoice_number,invoice_date,due_date,payment_date,po_number,subtotal,tax_rate,tax_amount,shipping_handling,amount_paid,balance_due,total_amount,vendor_name,currency,payment_status,payment_method,payment_terms,approved_by,notes,created_at,updated_at,source_file,loaded_at
INV-8AA33B3D,VND-007,INV-MAPLETOY-2022-00324,2024-12-28,2024-12-28,2025-02-08,PO-864226,264133.92,0.07,18489.37,486.51,91673.98,191435.82,283109.8,MapleCraft Toys,GBP,partial,,NET30,john.doe@company.com,,2024-12-28,2025-01-23,invoices.csv,2026-02-10T22:25:28.068809
INV-CF5E241A,VND-002,INV-GLOBGAD-2024-00759,2022-04-29,2022-04-29,,PO-286739,226382.78999999998,0.1,22638.28,282.49,2536.47,246767.09,249303.56,Global Gadgets Ltd,USD,disputed,wire_transfer,NET45,john.doe@company.com,,2022-04-29,2022-06-03,invoices.csv,2026-02-10T22:25:28.068809
INV-12F18C0A,VND-004,INV-AUSSPORT-2023-00452,2022-12-26,2022-12-26,2023-02-20,PO-568469,274093.8,0.21,57559.7,0.0,331653.5,0.0,331653.5,Aussie Sports Gear,AUD,paid,check,NET30,procurement@company.com,,2022-12-26,2023-01-03,invoices.csv,2026-02-10T22:25:28.068809
INV-7AB7D8A5,VND-006,INV-BOOKWRLD-2024-00663,2024-07-16,2024-07-16,2024-07-27,PO-787719,120608.44,0.2,24121.69,225.18,62403.37,82551.94,144955.31,BookWorld Publishing,GBP,partial,credit_card,NET15,jane.smith@company.com,,2024-07-16,2024-07-31,invoices.csv,2026-02-10T22:25:28.068809
INV-94C1D838,VND-005,INV-FASHITA-2022-00727,2022-12-22,2022-12-22,,PO-726712,74649.12,0.05,3732.46,0.0,51243.73,27137.85,78381.58,FashionFirst Italia,EUR,disputed,wire_transfer,NET30,jane.smith@company.com,,2022-12-22,2023-01-18,invoices.csv,2026-02-10T22:25:28.068809
INV-964B54FE,VND-003,INV-NORDHOME-2023-00473,2022-07-13,2022-07-13,,PO-763971,45244.759999999995,0.21,9501.4,159.34,0.0,54905.5,54905.5,Nordic Home Essentials,EUR,pending,wire_transfer,NET30,,Price negotiated,2022-07-13,2022-07-17,invoices.csv,2026-02-10T22:25:28.068809
INV-996B97D0,VND-003,INV-NORDHOME-2024-00137,2024-01-31,2024-01-31,2024-02-21,,7298.2,0.2,1459.64,50.21,4785.07,4022.98,8808.05,Nordic Home Essentials,EUR,partial,wire_transfer,NET30,procurement@company.com,,2024-01-31,2024-02-08,invoices.csv,2026-02-10T22:25:28.068809
INV-79205E79,VND-004,INV-AUSSPORT-2022-00394,2024-11-29,2024-11-29,2025-01-17,PO-974154,121335.01999999999,0.21,25480.35,400.11,147215.48,0.0,147215.48,Aussie Sports Gear,US DOLLARS,paid,credit_card,NET30,,,2024-11-29,2024-12-11,invoices.csv,2026-02-10T22:25:28.068809
INV-DC25951C,VND-008,INV-BEAUTYBL-2022-00683,2024-06-25,2024-06-25,,PO-831691,287009.49,0.21,60271.99,0.0,125293.87,221987.61,347281.48,BeautyBliss Cosmetics,EUR,overdue,wire_transfer,NET30,procurement@company.com,,2024-06-25,2024-08-09,invoices.csv,2026-02-10T22:25:28.068809
INV-12FDFA99,VND-003,INV-NORDHOME-2023-00278,2023-12-30,2023-12-30,,PO-106981,116490.73999999999,0.08,9319.26,249.31,74144.88,51914.43,126059.31,Nordic Home Essentials,EUR,disputed,credit_card,NET30,,,2023-12-30,2024-02-12,invoices.csv,2026-02-10T22:25:28.068809
INV-8C5F69E3,VND-004,INV-AUSSPORT-2023-00654,2023-07-11,2023-11-07,2023-08-28,PO-406408,93797.56,0.0,0.0,0.0,33149.13,60648.43,93797.56,Aussie Sports Gear,AUD,partial,,NET30,jane.smith@company.com,,2023-07-11,2023-08-25,invoices.csv,2026-02-10T22:25:28.068809
INV-20904547,VND-007,INV-MAPLETOY-2024-00512,2023-11-25,2023-11-25,2024-01-06,PO-524263,29699.28,0.1,2969.93,81.72,32750.93,0.0,32750.93,MapleCraft Toys,CAD,paid,credit_card,NET30,procurement@company.com,,2023-11-25,2023-12-27,invoices.csv,2026-02-10T22:25:28.068809
INV-8229CBA0,VND-001,INV-TECHFLOW-2023-00653,2024-06-15,2024-06-15,,,303632.62,0.07,21254.28,76.46,0.0,324963.36,324963.36,TechFlow Electronics,USD,pending,ach,NET30,,Quality inspection required,2024-06-15,2024-07-19,invoices.csv,2026-02-10T22:25:28.068809
INV-99698E84,VND-004,INV-AUSSPORT-2023-00670,2022-05-27,2022-05-27,2022-07-25,PO-641473,321542.86,0.1,32154.29,122.03,353819.18,0.0,353819.18,Aussie Sports Gear,AUD,paid,ach,NET30,,,2022-05-27,2022-05-28,invoices.csv,2026-02-10T22:25:28.068809
INV-20644582,VND-003,INV-NORDHOME-2022-00785,2023-10-24,2023-10-24,2023-12-14,,36227.5,0.21,7607.77,0.0,43835.27,0.0,43835.27,Nordic Home Essentials,EUR,paid,check,NET30,procurement@company.com,Bulk discount applied,2023-10-24,2023-11-03,invoices.csv,2026-02-10T22:25:28.068809
INV-C9D8C27F,VND-005,INV-FASHITA-2022-00320,2023-09-09,2023-09-09,,PO-222904,388410.32999999996,0.08,31072.83,0.0,367278.23,52204.93,419483.16,FashionFirst Italia,EUR,overdue,,NET30,procurement@company.com,,2023-09-09,2023-10-04,invoices.csv,2026-02-10T22:25:28.068809
INV-A642CB57,VND-005,INV-FASHITA-2023-00003,2024-08-02,2024-08-02,,,403984.83999999997,0.1,40398.48,327.53,260591.68,184119.17,444710.85,FashionFirst Italia,EUR,overdue,,NET30,procurement@company.com,,2024-08-02,2024-08-05,invoices.csv,2026-02-10T22:25:28.068809
INV-AB4EF78B,VND-002,INV-GLOBGAD-2023-00254,2024-08-17,2024-08-17,2024-10-23,PO-345079,103350.66,0.2,20670.13,35.09,124055.88,0.0,124055.88,Global Gadgets Ltd,USD,paid,check,NET45,,Bulk discount applied,2024-08-17,2024-10-01,invoices.csv,2026-02-10T22:25:28.068809
INV-FC4C903B,VND-007,INV-MAPLETOY-2024-00075,2022-05-01,2022-05-01,2022-05-22,PO-105692,195709.07,0.07,13699.63,375.54,209784.24,0.0,209784.24,MapleCraft Toys,CAD,paid,credit_card,NET30,procurement@company.com,Damaged items replaced,2022-05-01,2022-06-15,invoices.csv,2026-02-10T22:25:28.068809
INV-52469F77,VND-004,INV-AUSSPORT-2022-00283,2023-12-03,2023-12-03,2023-11-29,PO-671303,153725.85,0.1,15372.59,384.16,169482.6,0.0,169482.6,Aussie Sports Gear,AUD,paid,,NET30,jane.smith@company.com,,2023-12-03,2024-01-17,invoices.csv,2026-02-10T22:25:28.068809
INV-91BF08AB,VND-007,INV-MAPLETOY-2022-00176,2023-12-07,2023-12-07,,PO-180173,-163149.28,0.08,-13051.94,127.19,-113590.22,-62483.81,-176074.03,MapleCraft Toys,CAD,overdue,,NET30,john.doe@company.com,Quality inspection required,2023-12-07,2024-01-30,invoices.csv,2026-02-10T22:25:28.068809
INV-39BC957E,VND-008,INV-BEAUTYBL-2023-00749,2024-04-27,2024-04-27,,PO-300496,149656.19,0.05,7482.81,0.0,69540.39,87598.61,157139.0,BeautyBliss Cosmetics,EUR,disputed,ach,NET30,procurement@company.com,,2024-04-27,2024-06-09,invoices.csv,2026-02-10T22:25:28.068809
INV-BFC93B20,VND-007,INV-MAPLETOY-2024-00519,2024-06-18,2024-06-18,,PO-737349,168918.02000000002,0.1,16891.8,334.8,138934.36,47210.26,186144.62,MapleCraft Toys,CAD,overdue,ach,NET30,jane.smith@company.com,,2024-06-18,2024-08-08,invoices.csv,2026-02-10T22:25:28.068809
INV-A6C93361,VND-010,INV-DISCONT-2023-00623,2023-03-28,2023-03-28,2023-04-12,PO-423490,15847.0,0.05,792.35,249.36,16888.71,0.0,16888.71,Discontinued Supplies Inc,USD,paid,wire_transfer,NET60,jane.smith@company.com,,2023-03-28,2023-05-21,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE21514,VND-005,INV-FASHITA-2024-00501,2024-05-28,2024-05-28,2024-06-04,PO-612240,227812.9,0.2,45562.58,309.82,197589.85,76095.45,273685.3,FashionFirst Italia,EUR,partial,ach,NET30,jane.smith@company.com,,2024-05-28,2024-07-19,invoices.csv,2026-02-10T22:25:28.068809
INV-7C529E4D,VND-007,INV-MAPLETOY-2023-00095,2023-07-26,2023-07-26,,,469584.02,0.05,23479.2,148.28,279164.08,214047.42,493211.5,MapleCraft Toys,CAD,overdue,,NET30,procurement@company.com,Bulk discount applied,2023-07-26,2023-07-26,invoices.csv,2026-02-10T22:25:28.068809
INV-84936EB5,VND-003,INV-NORDHOME-2023-00507,2023-09-20,2023-09-20,2023-10-10,PO-762010,338502.94,0.21,71085.62,0.0,409588.56,0.0,409588.56,Nordic Home Essentials,EUR,paid,wire_transfer,NET30,procurement@company.com,,2023-09-20,2023-11-12,invoices.csv,2026-02-10T22:25:28.068809
INV-AFE98FAD,VND-001,INV-TECHFLOW-2022-00778,2024-07-23,2024-07-23,2024-07-30,PO-447562,414131.49999999994,0.21,86967.61,162.6,501261.71,0.0,501261.71,TechFlow Electronics,USD,paid,credit_card,NET30,john.doe@company.com,,2024-07-23,2024-09-21,invoices.csv,2026-02-10T22:25:28.068809
INV-51EE6CF7,VND-001,INV-TECHFLOW-2024-00439,2023-05-03,2023-03-05,2023-06-06,PO-542193,259565.86,0.21,54508.83,35.13,194887.71,119222.11,314109.82,TechFlow Electronics,$,partial,credit_card,NET30,procurement@company.com,,2023-05-03,2023-05-30,invoices.csv,2026-02-10T22:25:28.068809
INV-EA8634A6,VND-002,INV-GLOBGAD-2023-00192,2023-02-12,2023-12-02,2024-02-10,PO-277804,473653.18,0.07,33155.72,263.61,507072.51,0.0,507072.51,Global Gadgets Ltd,USD,paid,,NET45,,,2023-12-02,2024-01-02,invoices.csv,2026-02-10T22:25:28.068809
INV-263C241A,VND-004,INV-AUSSPORT-2024-00330,2024-01-10,2024-01-10,2024-01-31,PO-918796,358878.49,0.05,17943.92,210.66,377033.07,0.0,377033.07,Aussie Sports Gear,AUD,paid,credit_card,NET30,,Bulk discount applied,2024-01-10,2024-03-04,invoices.csv,2026-02-10T22:25:28.068809
INV-70DD94E9,VND-004,INV-AUSSPORT-2022-00601,2022-03-06,2022-03-06,2022-04-18,PO-488195,465110.80000000005,0.05,23255.54,0.0,488366.34,0.0,488366.34,Aussie Sports Gear,AUD,paid,,NET30,procurement@company.com,,2022-03-06,2022-04-25,invoices.csv,2026-02-10T22:25:28.068809
INV-B1BFF76C,VND-005,INV-FASHITA-2023-00692,2024-09-19,2024-09-19,,PO-376329,593645.99,0.1,59364.6,370.21,0.0,653380.8,653380.8,FashionFirst Italia,$,pending,wire_transfer,NET30,procurement@company.com,Quality inspection required,2024-09-19,2024-10-23,invoices.csv,2026-02-10T22:25:28.068809
INV-CDE72DDE,VND-005,INV-FASHITA-2024-00019,2024-07-31,2024-07-31,2024-08-25,PO-631972,58504.28,0.21,12285.9,390.12,27603.34,43576.96,71180.3,FashionFirst Italia,EUR,partial,,NET30,jane.smith@company.com,,2024-07-31,2024-09-11,invoices.csv,2026-02-10T22:25:28.068809
INV-E5DED937,VND-004,INV-AUSSPORT-2022-00595,2022-07-07,2022-07-07,,PO-245813,83317.22,0.07,5832.21,161.91,9321.46,79989.88,89311.34,Aussie Sports Gear,AUD,overdue,check,NET30,john.doe@company.com,Damaged items replaced,2022-07-07,2022-07-26,invoices.csv,2026-02-10T22:25:28.068809
INV-F1710D54,VND-001,INV-TECHFLOW-2022-00026,2023-08-18,2023-08-18,2023-09-22,PO-902315,194332.1,0.1,19433.21,0.0,213765.31,0.0,213765.31,TechFlow Electronics,USD,paid,,NET30,jane.smith@company.com,Bulk discount applied,2023-08-18,2023-09-21,invoices.csv,2026-02-10T22:25:28.068809
INV-016F6E3B,VND-007,INV-MAPLETOY-2023-00645,2024-08-04,2024-08-04,2024-05-28,PO-898310,64223.81999999999,0.08,5137.91,24.69,69386.42,0.0,69386.42,MapleCraft Toys,CAD,paid,,NET30,jane.smith@company.com,,2024-04-08,2024-05-26,invoices.csv,2026-02-10T22:25:28.068809
INV-AE08F0D7,VND-003,INV-MAPLETOY-2022-00044,2023-07-21,2023-07-21,,PO-481402,133073.91999999998,0.05,6653.7,0.0,46995.79,92731.83,139727.62,Nordic Home Essentials,EUR,overdue,ach,NET30,,,2023-07-21,2023-09-06,invoices.csv,2026-02-10T22:25:28.068809
INV-DD966339,VND-004,INV-AUSSPORT-2024-00376,2023-08-10,2023-08-10,2023-09-18,PO-534029,9784.68,0.05,489.23,389.09,4987.23,5675.77,10663.0,Aussie Sports Gear,AUD,partial,credit_card,NET30,john.doe@company.com,,2023-08-10,2023-09-23,invoices.csv,2026-02-10T22:25:28.068809
INV-D31CCD5E,VND-007,INV-MAPLETOY-2023-00375,2022-04-01,2022-04-01,,PO-166997,218449.33,0.08,17475.95,55.78,22943.87,213037.19,235981.06,MapleCraft Toys,CAD,overdue,ach,NET30,john.doe@company.com,,2022-04-01,2022-05-12,invoices.csv,2026-02-10T22:25:28.068809
INV-6629AA38,VND-002,INV-GLOBGAD-2024-00719,2024-08-27,2024-08-27,,PO-592348,155225.16,0.08,12418.01,0.0,85364.69,82278.48,167643.17,Global Gadgets Ltd,USD,overdue,credit_card,NET45,jane.smith@company.com,,2024-08-27,2024-10-24,invoices.csv,2026-02-10T22:25:28.068809
INV-5C47B574,VND-002,INV-GLOBGAD-2022-00593,2022-11-16,2022-11-16,,PO-268421,56026.8,0.05,2801.34,322.74,23091.33,36059.55,59150.88,Global Gadgets Ltd,USD,disputed,check,NET45,procurement@company.com,,2022-11-16,2022-12-18,invoices.csv,2026-02-10T22:25:28.068809
INV-B202E979,VND-007,INV-MAPLETOY-2022-00713,2022-11-13,2022-11-13,2023-01-10,,55383.350000000006,0.1,5538.34,22.58,60944.27,0.0,60944.27,MapleCraft Toys,CAD,paid,credit_card,NET30,procurement@company.com,,2022-11-13,2022-11-23,invoices.csv,2026-02-10T22:25:28.068809
INV-7E16DBA6,VND-003,INV-NORDHOME-2023-00636,2024-12-13,2024-12-13,,PO-764826,439985.95,0.21,92397.05,0.0,0.0,532383.0,532383.0,Nordic Home Essentials,EUR,pending,check,NET30,procurement@company.com,,2024-12-13,2025-01-21,invoices.csv,2026-02-10T22:25:28.068809
INV-BCE63C83,VND-004,INV-AUSSPORT-2023-00038,2024-01-12,2024-01-12,,PO-810467,200195.42,0.08,16015.63,32.61,0.0,216243.66,216243.66,Aussie Sports Gear,AUD,pending,check,NET30,jane.smith@company.com,,2024-01-12,2024-02-23,invoices.csv,2026-02-10T22:25:28.068809
INV-417F7796,VND-005,INV-FASHITA-2022-00346,2022-10-09,2022-09-10,2022-10-12,PO-426236,427424.25,0.21,89759.09,444.44,348144.24,169483.54,517627.78,FashionFirst Italia,EUR,partial,wire_transfer,NET30,procurement@company.com,,2022-09-10,2022-11-09,invoices.csv,2026-02-10T22:25:28.068809
INV-59AA361B,VND-005,INV-FASHITA-2023-00170,2023-07-10,2023-07-10,,PO-692244,129649.26999999999,0.21,27226.35,362.29,146359.01,10878.9,157237.91,FashionFirst Italia,EUR,overdue,wire_transfer,NET30,procurement@company.com,,2023-07-10,2023-08-30,invoices.csv,2026-02-10T22:25:28.068809
INV-1A9B05A0,VND-001,INV-TECHFLOW-2024-00794,2024-11-27,2024-11-27,,PO-670234,279224.45,0.08,22337.96,234.42,200757.27,101039.56,301796.83,TechFlow Electronics,USD,disputed,,NET30,jane.smith@company.com,Damaged items replaced,2024-11-27,2024-12-31,invoices.csv,2026-02-10T22:25:28.068809
INV-D37AFA35,VND-007,INV-MAPLETOY-2022-00642,2023-09-18,2023-09-18,,PO-280042,209572.61000000002,0.1,20957.26,133.8,162132.27,68531.4,230663.67,MapleCraft Toys,CAD,overdue,ach,NET30,jane.smith@company.com,Damaged items replaced,2023-09-18,2023-10-30,invoices.csv,2026-02-10T22:25:28.068809
INV-84D4FF3D,VND-003,INV-NORDHOME-2023-00715,2023-09-10,2023-10-09,2023-10-25,PO-382580,8366.76,0.1,836.68,30.43,5137.95,4095.92,9233.87,Nordic Home Essentials,EUR,partial,wire_transfer,NET30,procurement@company.com,,2023-09-10,2023-10-09,invoices.csv,2026-02-10T22:25:28.068809
INV-795DD81C,VND-007,INV-MAPLETOY-2024-00796,2023-11-20,2023-11-20,,PO-711934,196641.42999999996,0.1,19664.14,313.12,0.0,216618.69,216618.69,MapleCraft Toys,CAD,pending,check,NET30,jane.smith@company.com,,2023-11-20,2024-01-02,invoices.csv,2026-02-10T22:25:28.068809
INV-BD9BFC98,VND-005,INV-FASHITA-2024-00022,2024-09-03,2024-03-09,2024-09-25,,475689.20999999996,0.07,33298.24,108.84,237394.47,271701.82,509096.29,FashionFirst Italia,USD,partial,check,NET30,procurement@company.com,,2024-09-03,2024-10-16,invoices.csv,2026-02-10T22:25:28.068809
INV-41503FC1,VND-003,INV-NORDHOME-2023-00217,2022-02-02,2022-02-02,,PO-623643,92800.65,0.08,7424.05,123.79,0.0,100348.49,100348.49,Nordic Home Essentials,EUR,pending,wire_transfer,NET30,john.doe@company.com,,2022-02-02,2022-03-18,invoices.csv,2026-02-10T22:25:28.068809
INV-EB13F146,VND-003,INV-NORDHOME-2022-00659,2023-03-15,2023-03-15,2023-03-23,,302487.25,0.2,60497.45,435.95,363420.65,0.0,363420.65,Nordic Home Essentials,EUR,paid,ach,NET30,john.doe@company.com,,2023-03-15,2023-04-16,invoices.csv,2026-02-10T22:25:28.068809
INV-2E25BCC6,VND-001,INV-TECHFLOW-2022-00385,2023-03-23,2023-03-23,2023-04-06,,340155.66,0.07,23810.9,0.0,363966.56,0.0,363966.56,TechFlow Electronics,USD,paid,credit_card,NET30,john.doe@company.com,,2023-03-23,2023-03-26,invoices.csv,2026-02-10T22:25:28.068809
INV-7CB875DC,VND-006,INV-BOOKWRLD-2023-00624,2024-02-16,2024-02-16,,,446081.96,0.05,22304.1,54.03,123991.64,344448.45,468440.09,BookWorld Publishing,GBP,overdue,wire_transfer,NET15,procurement@company.com,,2024-02-16,2024-03-26,invoices.csv,2026-02-10T22:25:28.068809
INV-CEA4BB08,VND-008,INV-BEAUTYBL-2023-00183,2024-12-24,2024-12-24,2025-01-27,,244638.43000000002,0.08,19571.07,274.67,264484.17,0.0,264484.17,BeautyBliss Cosmetics,EUR,paid,ach,NET30,,,2024-12-24,2025-01-29,invoices.csv,2026-02-10T22:25:28.068809
INV-455F8191,VND-008,INV-BEAUTYBL-2024-00710,2022-08-03,2022-03-08,2022-08-02,,232451.38,0.0,0.0,0.0,232451.38,0.0,232451.38,BeautyBliss Cosmetics,EUR,paid,ach,NET30,procurement@company.com,,2022-08-03,2022-09-18,invoices.csv,2026-02-10T22:25:28.068809
INV-6CAD81DC,VND-005,INV-FASHITA-2022-00646,2022-09-11,2022-11-09,2022-11-23,PO-808363,507705.95,0.1,50770.6,177.81,342092.12,216562.24,558654.36,FashionFirst Italia,EUR,partial,check,NET30,,,2022-11-09,2022-11-13,invoices.csv,2026-02-10T22:25:28.068809
INV-8E6BC73E,VND-003,INV-NORDHOME-2022-00657,2024-06-08,2024-06-08,2024-07-05,PO-296581,49725.42,0.1,4972.54,0.0,54697.96,0.0,54697.96,Nordic Home Essentials,EUR,paid,credit_card,NET30,jane.smith@company.com,,2024-06-08,2024-07-02,invoices.csv,2026-02-10T22:25:28.068809
INV-D571F60F,VND-001,INV-MAPLETOY-2023-00034,2024-06-18,2024-06-18,,PO-525967,104.36999999999534,0.1,10.44,0.0,57.4,57.41,114.81,TechFlow Electronics,USD,disputed,,NET30,procurement@company.com,,2024-06-18,2024-06-29,invoices.csv,2026-02-10T22:25:28.068809
INV-45874818,VND-004,INV-AUSSPORT-2023-00199,2024-09-21,2024-09-21,,PO-513697,504366.92,0.21,105917.05,147.54,403917.55,206513.96,610431.51,Aussie Sports Gear,AUD,disputed,credit_card,NET30,procurement@company.com,,2024-09-21,2024-10-12,invoices.csv,2026-02-10T22:25:28.068809
INV-2DCA9630,VND-007,INV-MAPLETOY-2024-00302,2024-01-07,2024-07-01,2024-01-27,PO-811632,91760.76,0.05,4588.04,401.08,96749.88,0.0,96749.88,MapleCraft Toys,CAD,paid,ach,NET30,,,2024-01-07,2024-01-27,invoices.csv,2026-02-10T22:25:28.068809
INV-6EC97757,VND-007,INV-MAPLETOY-2022-00762,2024-07-10,2024-10-07,,PO-492221,216867.32,0.05,10843.37,0.0,87799.01,139911.68,227710.69,MapleCraft Toys,CAD,disputed,wire_transfer,NET30,jane.smith@company.com,,2024-07-10,2024-08-07,invoices.csv,2026-02-10T22:25:28.068809
INV-1CEA7338,VND-006,INV-BOOKWRLD-2023-00562,2022-08-31,2022-08-31,,PO-424320,969810.3,0.21,203660.16,90.28,236776.44,936784.3,1173560.74,BookWorld Publishing,GBP,disputed,wire_transfer,NET15,procurement@company.com,,2022-08-31,2022-10-25,invoices.csv,2026-02-10T22:25:28.068809
INV-2508F20C,VND-008,INV-BEAUTYBL-2023-00474,2022-12-30,2022-12-30,2023-02-28,PO-473791,251577.49,0.07,17610.42,236.55,269424.46,0.0,269424.46,BeautyBliss Cosmetics,EUR,paid,ach,NET30,procurement@company.com,Quality inspection required,2022-12-30,2023-01-20,invoices.csv,2026-02-10T22:25:28.068809
INV-86FB7348,VND-007,INV-MAPLETOY-2022-00078,2023-07-21,2023-07-21,,PO-251295,156531.08999999997,0.21,32871.53,251.91,0.0,189654.53,189654.53,MapleCraft Toys,USD,pending,ach,NET30,jane.smith@company.com,Price negotiated,2023-07-21,2023-09-17,invoices.csv,2026-02-10T22:25:28.068809
INV-20740F91,VND-005,INV-FASHITA-2023-00304,2022-06-13,2022-06-13,2022-08-04,PO-289345,208954.21999999997,0.21,43880.39,393.76,140461.9,112766.47,253228.37,FashionFirst Italia,EUR,partial,ach,NET30,jane.smith@company.com,,2022-06-13,2022-07-31,invoices.csv,2026-02-10T22:25:28.068809
INV-684FC3AD,VND-002,INV-GLOBGAD-2022-00158,2024-11-13,2024-11-13,,PO-302011,480733.94000000006,0.05,24036.7,218.2,486294.19,18694.65,504988.84,Global Gadgets Ltd,USD,disputed,wire_transfer,NET45,procurement@company.com,,2024-11-13,2025-01-12,invoices.csv,2026-02-10T22:25:28.068809
INV-9501E222,VND-003,INV-NORDHOME-2024-00554,2024-12-11,2024-12-11,2025-01-16,PO-430430,321529.78,0.07,22507.08,320.96,344357.82,0.0,344357.82,Nordic Home Essentials,EUR,paid,check,NET30,,Damaged items replaced,2024-12-11,2024-12-13,invoices.csv,2026-02-10T22:25:28.068809
INV-DE76FEEC,VND-004,INV-AUSSPORT-2023-00171,2022-02-07,2022-07-02,,PO-607887,402844.44999999995,0.08,32227.56,102.26,20640.68,414533.59,435174.27,Aussie Sports Gear,AUD,disputed,,NET30,procurement@company.com,,2022-07-02,2022-07-23,invoices.csv,2026-02-10T22:25:28.068809
INV-42BA2198,VND-007,INV-MAPLETOY-2024-00559,2023-06-16,2023-06-16,2023-07-29,,459870.74,0.07,32190.95,40.31,507941.02,0.0,507941.02,MapleCraft Toys,CAD,paid,credit_card,NET30,procurement@company.com,,2023-06-16,2023-06-28,invoices.csv,2026-02-10T22:25:28.068809
INV-D2A4D98B,VND-007,INV-MAPLETOY-2022-00250,2023-05-28,2023-05-28,2023-06-25,PO-848261,571283.13,0.07,39989.82,426.3,611699.25,0.0,611699.25,MapleCraft Toys,CAD,paid,wire_transfer,NET30,procurement@company.com,,2023-05-28,2023-07-26,invoices.csv,2026-02-10T22:25:28.068809
INV-1618D4E4,VND-008,INV-BEAUTYBL-2023-00296,2024-04-12,2024-12-04,,PO-680010,317786.16000000003,0.05,15889.31,346.46,302514.32,31507.61,334021.93,BeautyBliss Cosmetics,EUR,disputed,wire_transfer,NET30,,Quality inspection required,2024-04-12,2024-05-11,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F7BF6,VND-004,INV-AUSSPORT-2024-00754,2023-09-30,2023-09-30,2023-11-23,PO-173957,98332.79999999999,0.0,0.0,272.23,31992.64,66612.39,98605.03,Aussie Sports Gear,AUD,partial,wire_transfer,NET30,,Bulk discount applied,2023-09-30,2023-11-01,invoices.csv,2026-02-10T22:25:28.068809
INV-7E365CBA,VND-003,INV-NORDHOME-2024-00720,2024-07-16,2024-07-16,,PO-674657,49560.899999999994,0.1,4956.09,371.31,4969.99,49918.31,54888.3,Nordic Home Essentials,EUR,disputed,wire_transfer,NET30,,,2024-07-16,2024-07-22,invoices.csv,2026-02-10T22:25:28.068809
INV-F2795D64,VND-006,INV-BOOKWRLD-2022-00181,2024-02-01,2024-02-01,,,352158.4,0.07,24651.09,285.8,301112.61,75982.68,377095.29,BookWorld Publishing,GBP,disputed,wire_transfer,NET15,john.doe@company.com,Recurring monthly order,2024-02-01,2024-02-07,invoices.csv,2026-02-10T22:25:28.068809
INV-71ECE270,VND-007,INV-MAPLETOY-2023-00039,2024-10-21,2024-10-21,2024-10-26,PO-966885,380588.14,0.05,19029.41,0.0,399617.55,0.0,399617.55,MapleCraft Toys,CAD,paid,credit_card,NET30,john.doe@company.com,,2024-10-21,2024-11-10,invoices.csv,2026-02-10T22:25:28.068809
INV-64456DCD,VND-008,INV-BEAUTYBL-2024-00674,2023-01-16,2023-01-16,2023-03-02,PO-713791,658057.2300000001,0.0,0.0,331.41,658388.64,0.0,658388.64,BeautyBliss Cosmetics,EUR,paid,wire_transfer,NET30,procurement@company.com,,2023-01-16,2023-02-02,invoices.csv,2026-02-10T22:25:28.068809
INV-95C48D81,VND-001,INV-TECHFLOW-2024-00016,2024-06-13,2024-06-13,,PO-315100,815111.81,0.08,65208.94,108.62,851297.71,29131.66,880429.37,TechFlow Electronics,GBP,disputed,,NET30,procurement@company.com,,2024-06-13,2024-06-13,invoices.csv,2026-02-10T22:25:28.068809
INV-E4A518CC,VND-006,INV-BOOKWRLD-2022-00528,2024-12-19,2024-12-19,2025-01-26,PO-327642,406468.37,0.2,81293.67,0.0,185425.02,302337.02,487762.04,BookWorld Publishing,GBP,partial,check,NET15,procurement@company.com,,2024-12-19,2024-12-24,invoices.csv,2026-02-10T22:25:28.068809
INV-FEF1FD09,VND-002,INV-GLOBGAD-2024-00465,2022-10-20,2022-10-20,2023-01-01,,73598.22,0.0,0.0,0.0,73598.22,0.0,73598.22,Global Gadgets Ltd,USD,paid,ach,NET45,john.doe@company.com,,2022-10-20,2022-11-27,invoices.csv,2026-02-10T22:25:28.068809
